date,rank,track_name,artist_names,peak_rank,previous_rank,days_on_chart,streams,track_id,artist_id
2023-09-12,33,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS",1,33,446,"24,580",5Odq8ohlgIbQKMZivbWkEo,6VuMaDnrHyPL1p4EHjYLi7
2023-09-12,34,Without You,高爾宣 OSN,1,38,1622,"24,014",0KWnRv3wxjltYVB3MqjNd2,4TcOznbEZBqev21LzAH4KE
2023-09-12,35,摯友,Eric Chou,4,31,119,"24,012",5evE7bweEhX83fd1ZmwPjP,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,36,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,1,35,1395,"23,763",69zgyr5HVKdInjeKpq1qHa,3TtgOeQcNkf9WVDA4xPBJM
2023-09-12,37,Letting Go,Tanya Chua,14,36,453,"23,650",6FSOibqLCbhFrmGdqMbwiZ,376pcuw4IgWBMOUwCr8kIm
2023-09-12,38,最好的時光,安溥,1,41,74,"23,406",0eFRk9wgFPxg6iXhDjvGAo,7m3hJRouj4fFil1ksJDx0I
2023-09-12,39,ETA,NewJeans,6,37,54,"23,221",56v8WEnGzLByGsDAXDiv4d,6HvZYsbFfjnjFrWF950C9d
2023-09-12,40,小城夏天,LBI利比,16,42,417,"22,678",4QZMBVrBLAvBryj8ZJIIY2,1xMn0bhYRWHDV01mU8gP1J
2023-09-12,41,就让这大雨全都落下,Joey Yung,23,44,132,"22,361",0J3GWS0Bv6I1reM1J69UBM,2zzKlxMsKTPMsZacZCPRNA
2023-09-12,42,Somebody Else,高爾宣 OSN,23,46,411,"22,302",6gOZzuHIApHtAPTelkOMUc,4TcOznbEZBqev21LzAH4KE
2023-09-12,43,一念之間,告五人,11,47,211,"22,205",0XEEIG7IVzJUdkCg6taS9d,6xErgeZYatiaQ36SB5bvi8
2023-09-12,44,你是我這輩子最想愛的呀,五堅情WOLF(S) (邱鋒澤、陳零九、黃偉晉、賴晏駒、婁峻碩),35,39,10,"22,093",4NF4arILnIdBOZu2FkRV8P,7H6h9MXX9ms8IV2QGLrQSp
2023-09-12,45,Slow Dancing (Piano Ver.),V,38,40,5,"21,998",7pgbDdy7ax962o9d2xJceV,3JsHnjpbhX4SnySpvpa9DK
2023-09-12,46,披星戴月的想你,告五人,15,45,1701,"21,620",7tgzj2IqzSgUpxUhjmcF5m,6xErgeZYatiaQ36SB5bvi8
2023-09-12,47,Hype Boy,NewJeans,5,43,408,"21,553",0a4MMyCrzT0En247IhqZbD,6HvZYsbFfjnjFrWF950C9d
2023-09-12,48,慢冷,Fish Leong,11,48,1581,"21,397",3NNDJfWMGHuNpvHWTImmlW,3aIDSTKS9yH745GUQBxDcS
2023-09-12,49,有些,颜人中,16,50,804,"20,913",3V2v19gDm4rmRkMwcgS4X2,5PNcqs6EtD6gSXgUiiJIUU
2023-09-12,50,晴天,Jay Chou,18,51,1065,"20,748",0F02KChKwbcQ3tk4q1YxLH,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,51,擱淺,Jay Chou,26,53,604,"18,893",4Rt9k4SE8dbfKzngxKJPq9,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,52,Dance The Night - From Barbie The Album,Dua Lipa,17,54,58,"18,616",1vYXt7VSjH9JIM5oRRo7vA,6M2wZ9GZgrQXHCFfjv46we
2023-09-12,53,一直都在 - 《我的麻吉4個鬼》電影主題曲,WeiBird,33,52,30,"18,122",2pjAig6rbTn1Th9p9yjjwd,7y3HnWCFEvWj4KM9GFSkiX
2023-09-12,54,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",1,55,796,"17,664",567e29TDzLwZwfDuEpGTwo,2tIP7SsRs7vjIcLrU85W8J
2023-09-12,55,愛人錯過,告五人,12,58,1025,"17,334",27FOde2nUw0pFuj7hlPbaS,6xErgeZYatiaQ36SB5bvi8
2023-09-12,56,炙愛 - 女聲版,Vicky Chen,9,61,1279,"17,237",3CEkc8f1UDvI7kohz3ARpA,01u3qI3xMGFvktXyRSMGRZ
2023-09-12,57,仗着,陈壹千,20,49,212,"17,149",2hSRWmpK1gSuMTF3IvXfcC,21pP8kvWpNCDhy2fMOTOAf
2023-09-12,58,New Jeans,NewJeans,5,57,68,"17,114",6rdkCkjk6D12xRpdMXy0I2,6HvZYsbFfjnjFrWF950C9d
2023-09-12,59,毒药,周星星,59,64,17,"17,071",60PL1vtOCFBXwwZeQlVHN9,21G0EtHm49HAvOa0Au4PMp
2023-09-12,60,All 4 Nothing (I'm So In Love),Lauv,29,56,16,"16,984",7I5WT7DtpwSAhEeDLpZEfm,5JZ7CnR6gTvEMKX4g70Amv
2023-09-12,61,好不容易 (《華燈初上》片尾曲),告五人,2,60,639,"16,960",6jNy9WM3zyvG9E5bdVALl8,6xErgeZYatiaQ36SB5bvi8
2023-09-12,62,飞鸟和蝉,Ren Ran,1,59,1113,"16,957",6XBL9naPxZjATbmGAWGJ9V,6f4srX54JFrLNK4aTJe2Sc
2023-09-12,63,親愛的對象 - 《關於我和鬼變成家人的那件事》電影主題曲,Jolin Tsai,2,70,279,"16,724",70ywpHtaToCmnULRT9Vu4p,1r9DuPTHiQ7hnRRZ99B8nL
2023-09-12,64,想太多,Nicky Lee,19,79,317,"16,495",7IiSESHLOtsoEXTlXa0bjJ,6DuHQk8gJbyVlhajer8IuF
2023-09-12,65,遇見,Stefanie Sun,42,72,351,"16,424",3xJK8ywApYVEYIDhymYMC6,0SIXZXJCAhNU8sxK0qm7hn
2023-09-12,66,雪 Distance,"Capper, 羅言",7,67,178,"16,384",0EpH84Gd5z9xDavnWowfaC,0NWX8s7X9gtjad7sIB0uba
2023-09-12,67,紅色高跟鞋,Tanya Chua,41,76,1409,"16,359",5DSF1VTSaaAFIesJLlltuM,376pcuw4IgWBMOUwCr8kIm
2023-09-12,68,Ghost,Justin Bieber,12,62,705,"16,249",6I3mqTwhRpn34SLVafSH7G,1uNFoZAHBGtllmzznpCI3s
2023-09-12,69,Blue,V,53,66,5,"16,089",2UU11hvjN1JIn4iihEodNT,3JsHnjpbhX4SnySpvpa9DK
2023-09-12,70,嘉宾,张远,5,69,737,"15,954",1IVj6CsBbTgOEpo0W6hgwN,3PutidTQajzWO1gTetJReW
2023-09-12,71,TOMBOY,(G)I-DLE,3,71,548,"15,932",0IGUXY4JbK18bu9oD4mPIm,2AfmfGFbe0A0WsTYm0SDTx
2023-09-12,72,Killin’ Me Good,JIHYO,11,63,26,"15,827",0YlS16W4HY6CJVk7Q750Yu,7F1iAHRYxR3MY7yAEuFqgL
2023-09-12,73,UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers",2,73,135,"15,701",51vRumtqbkNW9wrKfESwfu,4SpbR6yFEvexJuaBpgAU5p
2023-09-12,74,For Us,V,52,68,5,"15,673",4HAOgAnILvXCbSODMoRnmD,3JsHnjpbhX4SnySpvpa9DK
2023-09-12,75,I Like Me Better,Lauv,18,65,47,"15,558",0EcQcdcbQeVJn9fknj44Be,5JZ7CnR6gTvEMKX4g70Amv
2023-09-12,76,夏天,Nicky Lee,76,77,43,"15,289",5plHkhLqsFla3nUJhtSZ7w,6DuHQk8gJbyVlhajer8IuF
2023-09-12,77,小情歌,sodagreen,38,83,720,"15,278",4FhJ7YSRxATHnaRg4nGs6t,3WYT2b8pOLsLsqSaoWYr7U
2023-09-12,78,Cool With You,NewJeans,3,74,54,"15,238",02wk5BttM0QL38ERjLPQJB,6HvZYsbFfjnjFrWF950C9d
2023-09-12,79,Pink Venom,BLACKPINK,1,81,390,"15,234",5zwwW9Oq7ubSxoCGyW1nbY,41MozSoPIsD1dJM0CLPjZF
2023-09-12,80,十年,Eason Chan,52,82,357,"15,166",25pWemriUQVrZ3yIiS2IBf,2QcZxAgcs2I1q7CtCkl6MI
2023-09-12,81,多遠都要在一起,G.E.M.,54,78,399,"15,137",55d0jw269HE9pbOt5ntCo8,7aRC4L63dBn3CiLDuWaLSI
2023-09-12,82,CAKE,ITZY,34,75,44,"15,088",121rSDpNoXL96bKOEdTGpW,2KC9Qb60EaY0kW4eH68vr3
2023-09-12,83,閣愛妳一擺,EggPlantEgg,2,84,642,"14,842",07plVccQ0N6FTTTonk3c2M,6g641431O1Xkl7HAs2yFEg
2023-09-12,84,Drowning,"高爾宣 OSN, 李浩瑋 Howard Lee",17,96,491,"14,669",29l0WglBnIAye0K8Ym4gtG,4TcOznbEZBqev21LzAH4KE
2023-09-12,85,嚣张,en,8,80,153,"14,667",1vfUASvUGt3gxQ1x3T3u1C,7z7tLLiBfmH0kZ2lNVs8LW
2023-09-12,86,讓我留在你身邊,Eason Chan,5,93,341,"14,630",07MNtfddtgCo6VrUm3O9dw,2QcZxAgcs2I1q7CtCkl6MI
2023-09-12,87,當你,Cyndi Wang,27,85,634,"14,605",4xNDbq22jC2Vdf6QV2uArL,3AroL2oDPiAnMpTmIQv3KP
2023-09-12,88,听说你,"于冬然, 李艺皓",53,91,59,"14,534",4PKU5mPzC5lEDOLvVJ04As,7mJv2vnmyEbD8eyI7tMLKs
2023-09-12,89,沒有關係,Vicky Chen,28,86,62,"14,489",79TMN9XqG2uwuhgVUw7siC,01u3qI3xMGFvktXyRSMGRZ
2023-09-12,90,I'm Alive,"W.M.L, Vicky Chen",11,88,417,"14,482",0FfNFvy5KRRyB2snvK39zL,5PeVQEj4Yr0TB9CuG83dPB
2023-09-12,91,BITE BACK,Cyndi Wang,91,196,2,"14,358",6MgqHZFAVhqe16zCX8VVsl,3AroL2oDPiAnMpTmIQv3KP
2023-09-12,92,Shut Down,BLACKPINK,1,94,362,"14,297",7gRFDGEzF9UkBV233yv2dc,41MozSoPIsD1dJM0CLPjZF
2023-09-12,93,"24/7, 365",elijah woods,92,92,12,"14,285",05QUYSOApWLr8oBbpONl7p,3IR6DvP0x2a6oUSist9UMu
2023-09-12,94,就忘了吧,1K,15,89,224,"14,221",0DHk1BgLDEddRvZ4wy5s6a,3jA4yAKBVxi0j63Fglm1pU
2023-09-12,95,你的答案,阿冗,15,90,1268,"14,094",4QWSICaQ6LGmcS8qX9lNVh,3dTgjg7lzUGiD3NwcGCK1n
2023-09-12,96,說好不哭,"Jay Chou, Ashin Chen",1,87,1458,"14,041",77BQceOpfvUBXgokOFHYMm,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,97,我們到底算什麼,徐暐翔,58,112,51,"13,816",3SSUUro7FoNAWQEa01xtZY,2xZkWvVTxC65o3dqETdfPm
2023-09-12,98,愛情你比我想的閣較偉大 (《當男人戀愛時》電影主題曲),EggPlantEgg,1,103,912,"13,739",4fJlSLYLiu5trFCMZdSQDC,6g641431O1Xkl7HAs2yFEg
2023-09-12,99,Anti-Hero,Taylor Swift,1,98,327,"13,701",0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02
2023-09-12,100,圍牆,Nicky Lee,60,106,21,"13,596",7mFemsen8hkEoC5a4qeD6C,6DuHQk8gJbyVlhajer8IuF
2023-09-12,101,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,Eason Chan,4,95,538,"13,522",6akVETVeqqPVvuBS5e0EB1,2QcZxAgcs2I1q7CtCkl6MI
2023-09-12,102,vampire,Olivia Rodrigo,27,99,75,"13,479",1kuGVB7EU95pJObxwvfwKS,1McMsnEElThX1knmY4oliG
2023-09-12,103,NIGHT DANCER,imase,53,97,206,"13,444",3gmn76fCtpDazGMnN0QMHX,4TaSvnT5o4REFwhqfrmK27
2023-09-12,104,這樣就很好,Nicky Lee,104,—,1,"13,310",2uXU9BDz57vdTP5TH59WwL,6DuHQk8gJbyVlhajer8IuF
2023-09-12,105,Love Lee,AKMU,105,105,9,"13,299",1qosh64U6CR5ki1g1Rf2dZ,6OwKE9Ez6ALxpTaKcT5ayv
2023-09-12,106,0321,space x,11,100,426,"13,283",1pbb71pOKB5iqfkju4NmPj,5MfPm7ai5Y5vRePZ4MC9XL
2023-09-12,107,THE GIRLS (BLACKPINK THE GAME OST),BLACKPINK,51,104,19,"13,268",1mFpMoeZfkIqtqW2AfQ8ba,41MozSoPIsD1dJM0CLPjZF
2023-09-12,108,Blank Space,Taylor Swift,88,107,111,"13,154",1u8c2t2Cy7UBoG4ArRcF5g,06HL4z0CvFAxyc27GXpf02
2023-09-12,109,LOVE DIVE,IVE,5,102,526,"13,048",0Q5VnK2DYzRyfqQRJuUtvi,6RHTUrRF63xao58xh9FXYJ
2023-09-12,110,能不能和我留在台北(陪我幾天),icyball,29,113,125,"12,973",63N9fNPJ5kkbvtntCwgIbm,4GsjZQZJ3viOq4Uw8wZDbW
2023-09-12,111,Kill Bill,SZA,29,121,273,"12,918",1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP
2023-09-12,112,I Ain't Worried,OneRepublic,3,120,473,"12,900",4fYte8ZvTK14NEhAOZocBi,5Pwc4xIPtQLFEnJriah9YJ
2023-09-12,113,七里香,Jay Chou,58,101,273,"12,822",3kwqNLXvsjSrIXbVsRBj8q,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,114,Flowers,Miley Cyrus,7,116,243,"12,815",4DHcnVTT87F0zZhRPYmZ3B,5YGY8feqx7naU7z4HrwZM6
2023-09-12,115,最後一次,高爾宣 OSN,8,122,5,"12,793",4fw4NwYVD8nLWLtKtlN8df,4TcOznbEZBqev21LzAH4KE
2023-09-12,116,我們的愛,F.I.R.,90,114,14,"12,782",0Q4YuuiCuxIIKUw2fb1cmV,5oqLnVZzJJXE3YnzzZfRKu
2023-09-12,117,I DO,(G)I-DLE,15,117,61,"12,565",6SePnvTZkIXZznc8Ftc6vM,2AfmfGFbe0A0WsTYm0SDTx
2023-09-12,118,怎麼了,Eric Chou,2,119,1707,"12,552",5cU1O9P0EDA0rPkPDykhIm,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,119,Used To Be Young,Miley Cyrus,42,110,19,"12,539",41WQUSINanQHfhfKpFDsms,5YGY8feqx7naU7z4HrwZM6
2023-09-12,120,年少有為,Ronghao Li,1,118,1882,"12,513",6XY80Ofqd8j0SGiEdRLwCp,0rTP0x4vRFSDbhtqcCqc8K
2023-09-12,121,After LIKE,IVE,2,115,387,"12,437",2gYj9lubBorOPIVWsTXugG,6RHTUrRF63xao58xh9FXYJ
2023-09-12,122,墮落 (feat. Buddha Jump 佛跳牆),"Naiwen Yang, Buddha Jump",117,124,15,"12,351",1hT86g2KE4982nzi9NfrrO,2Vl4kZKeQslEl4P0ATWuue
2023-09-12,123,Super,SEVENTEEN,2,123,142,"12,288",3AOf6YEpxQ894FmrwI9k96,7nqOGRxlXj7N2JYbgNEjYH
2023-09-12,124,燈,Soushi Sakiyama,78,109,45,"12,272",7jtXjZ3JViUo9M3ogYAapO,1IEretLePzJKj8R6KCEaBA
2023-09-12,125,與愛無關 (劇集《七時吉祥》自愛勇氣曲),LaLa Hsu,84,129,8,"12,112",0SVP6Ws01w946iBsHepY4Y,3dI4Io8XE33J2o04ZwjR0Y
2023-09-12,126,Someone You Loved,Lewis Capaldi,14,137,202,"12,074",7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB
2023-09-12,127,永不失聯的愛,Eric Chou,78,133,143,"12,053",46fURCnWErjFdNM2yBJ2c8,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,128,Attention,NewJeans,11,128,408,"12,025",2pIUpMhHL6L9Z5lnKxJJr9,6HvZYsbFfjnjFrWF950C9d
2023-09-12,129,Kitsch,IVE,2,125,170,"11,996",7foeH2Emgq8A3LWk3q6dat,6RHTUrRF63xao58xh9FXYJ
2023-09-12,130,路過人間 (電視劇《我們與惡的距離》插曲),Yisa Yu,4,126,261,"11,988",1ZSleGniKMWNrWvK5cGALO,75CM5fojYdKYD0xYSFh22Z
2023-09-12,131,石橋,Gummy B,14,134,199,"11,936",1GSaEKLXJMbgS25vLiC1or,041GibkKYtPdNlIAqxs1gs
2023-09-12,132,静悄悄,大泫,103,144,103,"11,917",751bgbxEOI9bjbTO88EKIb,3mpbX209GwoScDJLVLRHk9
2023-09-12,133,珊瑚海,"Jay Chou, Lara Liang",74,141,524,"11,878",4JY5s40ymnG18f6wxQtzPw,2elBjNSdBE2Y3f0j1mjrql
2023-09-12,134,I Love My Body,HWASA,90,111,6,"11,828",0pHylQR53epYtRcVIhUSCh,7bmYpVgQub656uNTu6qGNQ
2023-09-12,135,再見煙火,卓義峯,56,127,3,"11,810",2urzYCyon3tncXk26kpMYo,0GVoNfTDWNN9TUXc4mx1FX
2023-09-12,136,ANTIFRAGILE,LE SSERAFIM,5,139,331,"11,788",0bMoNdAnxNR0OuQbGDovrr,4SpbR6yFEvexJuaBpgAU5p
2023-09-12,137,后继者,Ren Ran,77,130,303,"11,755",5vqYJFxGOZ2nfdR1YpwI74,6f4srX54JFrLNK4aTJe2Sc
2023-09-12,138,夜に駆ける,YOASOBI,38,147,999,"11,734",6MCjmGYlw6mQVWRFVgBRvB,64tJ2EAv1R6UaZqc4iOCyj
2023-09-12,139,Nonsense,Sabrina Carpenter,65,149,244,"11,696",6dgUya35uo964z7GZXM07g,74KM79TiuVKeVCqs8QtB0B
2023-09-12,140,Why You Gonna Lie,高爾宣 OSN,3,136,8,"11,676",1rjUBUTswCkN8DIBxkgjJs,4TcOznbEZBqev21LzAH4KE
2023-09-12,141,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",4,143,83,"11,653",0RiRZpuVRbi7oqRdSMwhQY,246dkjvS1zLTtiykXe5h60
2023-09-12,142,Lemon,Kenshi Yonezu,15,132,1717,"11,643",04TshWXkhV1qkqHzf31Hn6,1snhtMLeb2DYoMOcVbb8iB
2023-09-12,143,Spicy,aespa,14,148,128,"11,569",1ULdASrNy5rurl1TZfFaMP,6YVMFz59CuY7ngCxTxjpxE
2023-09-12,144,床,No Party For Cao Dong,2,142,159,"11,561",7iNnvOWQSTQPLn5WPu0gdU,3HXSUfI76zVZk71UMAeVfp
2023-09-12,145,As It Was,Harry Styles,6,140,530,"11,498",4Dvkj6JhhA12EX05fT7y2e,6KImCVD70vtIoJWnq6nGn3
2023-09-12,146,我走后 - 发行版,小咪,119,131,57,"11,476",32UZM0QSWwqzLbyr1YoS7x,1EnZU1clkEHET416Er1WO2
2023-09-12,147,你，好不好？ - TVBS連續劇【遺憾拼圖】片尾曲,Eric Chou,8,158,141,"11,390",2gug6MRv4xQFYi9LA3PJCS,5fEQLwq1BWWQNR8GzhOIvi
2023-09-12,148,"起風了 (電視劇《加油, 你是最棒的》主題曲)",吳青峰,31,135,963,"11,355",5ZiMscIUd9Gozq4JFPnlJQ,5a5vu4RzsAHdKN0aYyblZ8
2023-09-12,149,On My Way《地獄里長》主題曲,"Sophie Chen, 高爾宣 OSN",20,145,98,"11,325",5z7v55W0mQtMj8nrCLAAAc,2DIegoHjgAlIc6HYGGbu4h
2023-09-12,150,"Eve, Psyche & The Bluebeard’s wife",LE SSERAFIM,56,138,111,"11,256",4QhnNyKDsAkXPwHkSnuc89,4SpbR6yFEvexJuaBpgAU5p
2023-09-12,151,群青,YOASOBI,62,156,319,"11,217",1zd35Y44Blc1CwwVbW3Qnk,64tJ2EAv1R6UaZqc4iOCyj
2023-09-12,152,不如我們,Andrew Tan,152,—,1,"11,165",628jSEIhSEkXJXRo5gRpOG,5AhK8gDgOZT7lE1UlbyF1c
2023-09-12,153,安静的稻草人,Daven Wu,84,150,110,"11,162",3LEhWXtzVIBFORQZYPXqNj,1ozUFRkT8GzwGMFKm80fs8
2023-09-12,154,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,1,164,50,"11,066",6iNH42q8haGYDYGhKK6XiJ,28gf2piFx6cAKOMIwcky5a
2023-09-12,155,無人知曉,Hebe Tien,2,157,2,"11,056",5R3KGS53DCrlbi6cxECAEH,14bJhryXGk6H6qlGzwj3W5
2023-09-12,156,很久以後 - 電影《可不可以，你也剛好喜歡我》主題曲,G.E.M.,18,154,7,"11,014",6lZKB76djHxzO0p2Y3E8vj,7aRC4L63dBn3CiLDuWaLSI
2023-09-12,157,終究還是因為愛,TRASH,11,151,719,"10,919",53yiHIP3ptxWtT4ambRcgb,3KZMUYrA5eIfgZdIFRmNe4
2023-09-12,158,勇气,棉子,16,174,1073,"10,915",5rY7xc2h5Imj6iFn97h8Qj,6Y4Ur76H9vh8gw4QADaUKp
2023-09-12,159,不在一起就不會分開,Pei-Yu Hung,17,155,74,"10,744",7gq2WiPb6MgCAL9YEUkpZW,0rARfHZ4ZteUlzbAuxUwAs
2023-09-12,160,浪流連,EggPlantEgg,1,163,27,"10,662",7a6VJHMS9ttKsj55cKC51G,6g641431O1Xkl7HAs2yFEg
2023-09-12,161,下雨天,Nan Quan Mama,133,165,14,"10,660",3BfjVIPmUpIrgqLdOJP1My,48Smhc0ISwYYRSad1uXSns
2023-09-12,162,Steal The Show,Lauv,63,153,67,"10,644",6R5fYCySNHrqo4Og6O1ppn,5JZ7CnR6gTvEMKX4g70Amv
2023-09-12,163,我很好騙,Power Station,5,172,884,"10,639",69AvckyixY1AIGRYDZ1QnO,6zCAdMK7SVxKyGMnAc26Cy
2023-09-12,164,幾分之幾 - 電影<花甲大人轉男孩>主題曲,Crowd Lu,1,161,148,"10,586",4F7ZAsndEIJXyFzJUHNlRu,2JBUyLiFvpFPWdZGqIGYLD
2023-09-12,165,NEW DANCE,XG,145,175,2,"10,476",6Pjzy9avwlVr4UAbxkQQmh,0LOK81e9H5lr61HlGGHqwA
2023-09-12,166,一生只督妳一人 (《請問，還有哪裡需要加強》電影主題曲),玖壹壹,56,160,57,"10,475",5Xq7rqurMq98fcfezsR5ds,3w8fdvgPp2aKgy125EBgVg
2023-09-12,167,Nxde,(G)I-DLE,1,171,331,"10,401",6NnCWIWV740gP7DQ8kqdIE,2AfmfGFbe0A0WsTYm0SDTx
2023-09-12,168,天黑請閉眼,九澤CP,5,178,4,"10,360",1Tf5PcIbUcYhhjZIrQFybB,7JRMSnpii2F9B7JlqRGiYR
2023-09-12,169,Something Just Like This,"The Chainsmokers, Coldplay",1,170,12,"10,337",6RUKPb4LETWmmr3iAEQktW,69GGBxA162lTqCwzJG5jLp
2023-09-12,170,你被寫在我的歌裡,"sodagreen, Ella Chen",144,185,3,"10,325",7ovUSP7jWkzWR2SHptYJfd,3WYT2b8pOLsLsqSaoWYr7U
2023-09-12,171,查無此心 - 《查無此心》電影主題曲,A-Lin,49,108,26,"10,301",0QMtpUJcjt7IEl7FFSd8AJ,28gf2piFx6cAKOMIwcky5a
